mgi_symbol	ensembl_gene_id
Slc35c1	ENSMUSG00000049922
Slc35c2	ENSMUSG00000017664
Slc35d1	ENSMUSG00000028521
Slc35e2	ENSMUSG00000042202
Slc35f5	ENSMUSG00000026342
Slc35f6	ENSMUSG00000029175
Slc39a1	ENSMUSG00000052310
Slc39a10	ENSMUSG00000025986
Slc39a13	ENSMUSG00000002105
Slc40a1	ENSMUSG00000025993
Slc41a1	ENSMUSG00000013275
Slc43a3	ENSMUSG00000027074
Slc44a1	ENSMUSG00000028412
Slc45a1	ENSMUSG00000039838
Slc45a3	ENSMUSG00000026435
Slc4a10	ENSMUSG00000026904
Slc4a11	ENSMUSG00000074796
Slc4a1ap	ENSMUSG00000029141
Slc4a2	ENSMUSG00000028962
Slc4a3	ENSMUSG00000006576
Slc4a4	ENSMUSG00000060961
Slc50a1	ENSMUSG00000027953
Slc52a3	ENSMUSG00000027463
Slc5a6	ENSMUSG00000006641
Slc6a17	ENSMUSG00000027894
Slc6a8	ENSMUSG00000019558
Slc6a9	ENSMUSG00000028542
Slc7a14	ENSMUSG00000069072
Slc7a3	ENSMUSG00000031297
Slc8b1	ENSMUSG00000032754
Slc9a1	ENSMUSG00000028854
Slc9a6	ENSMUSG00000060681
Slc9a8	ENSMUSG00000039463
Slc9b2	ENSMUSG00000037994
Slco4a1	ENSMUSG00000038963
Slco5a1	ENSMUSG00000025938
Slit2	ENSMUSG00000031558
Slitrk2	ENSMUSG00000036790
Slitrk3	ENSMUSG00000048304
Slitrk4	ENSMUSG00000046699
Slpi	ENSMUSG00000017002
Slx4ip	ENSMUSG00000027281
Smad9	ENSMUSG00000027796
Smap1	ENSMUSG00000026155
Smap2	ENSMUSG00000032870
Smarca1	ENSMUSG00000031099
Smarcal1	ENSMUSG00000039354
Smarcd3	ENSMUSG00000028949
Smc1a	ENSMUSG00000041133
Smc2	ENSMUSG00000028312
Smc2os	ENSMUSG00000085763
Smc4	ENSMUSG00000034349
Smg5	ENSMUSG00000001415
Smg7	ENSMUSG00000042772
Smim1	ENSMUSG00000078350
Smim10l2a	ENSMUSG00000054850
Smim12	ENSMUSG00000042380
Smim14	ENSMUSG00000037822
Smim20	ENSMUSG00000061461
Smim26	ENSMUSG00000074754
Smim27	ENSMUSG00000028407
Smim8	ENSMUSG00000028295
Smox	ENSMUSG00000027333
Smpx	ENSMUSG00000041476
Smr2	ENSMUSG00000029281
Sms	ENSMUSG00000071708
Smu1	ENSMUSG00000028409
Smyd2	ENSMUSG00000026603
Smyd3	ENSMUSG00000055067
Snai1	ENSMUSG00000042821
Snap23	ENSMUSG00000027287
Snap25	ENSMUSG00000027273
Snapc3	ENSMUSG00000028483
Snapc4	ENSMUSG00000036281
Snapin	ENSMUSG00000001018
Sned1	ENSMUSG00000047793
Snhg11	ENSMUSG00000044349
Snhg12	ENSMUSG00000086290
Snhg6	ENSMUSG00000098234
Snip1	ENSMUSG00000050213
Snph	ENSMUSG00000027457
Snrnp200	ENSMUSG00000003660
Snrnp35	ENSMUSG00000029402
Snrnp40	ENSMUSG00000074088
Snrnp40	ENSMUSG00000106911
Snrpb	ENSMUSG00000027404
Snrpb2	ENSMUSG00000008333
Snrpe	ENSMUSG00000090553
Snta1	ENSMUSG00000027488
Sntg1	ENSMUSG00000025909
Snx12	ENSMUSG00000046032
Snx16	ENSMUSG00000027534
Snx17	ENSMUSG00000029146
Snx21	ENSMUSG00000050373
Snx27	ENSMUSG00000028136
Snx30	ENSMUSG00000028385
Snx5	ENSMUSG00000027423
Snx7	ENSMUSG00000028007
Soat1	ENSMUSG00000026600
Sod3	ENSMUSG00000072941
Soga1	ENSMUSG00000055485
Sord	ENSMUSG00000027227
Sort1	ENSMUSG00000068747
Sox12	ENSMUSG00000051817
Sox17	ENSMUSG00000025902
Sox2	ENSMUSG00000074637
Sp100	ENSMUSG00000026222
Sp3	ENSMUSG00000027109
Sp3os	ENSMUSG00000063714
Spag4	ENSMUSG00000038180
Sparcl1	ENSMUSG00000029309
Spata1	ENSMUSG00000028188
Spata2	ENSMUSG00000047030
Spata5	ENSMUSG00000027722
Spata6	ENSMUSG00000034401
Spats2l	ENSMUSG00000038305
Spef1	ENSMUSG00000027329
Speg	ENSMUSG00000026207
Spen	ENSMUSG00000040761
Spg11	ENSMUSG00000033396
Spg20	ENSMUSG00000036580
Sphkap	ENSMUSG00000026163
Spink2	ENSMUSG00000053030
Spopl	ENSMUSG00000026771
Spout1	ENSMUSG00000039660
Spp1	ENSMUSG00000029304
Sppl2a	ENSMUSG00000027366
Sppl3	ENSMUSG00000029550
Spred1	ENSMUSG00000027351
Spry1	ENSMUSG00000037211
Spsb1	ENSMUSG00000039911
Sptan1	ENSMUSG00000057738
Src	ENSMUSG00000027646
Srd5a3	ENSMUSG00000029233
Srgap2	ENSMUSG00000026425
Sri	ENSMUSG00000003161
Srm	ENSMUSG00000006442
Srp14	ENSMUSG00000009549
Srp72	ENSMUSG00000036323
Srp9	ENSMUSG00000026511
Srpk2	ENSMUSG00000062604
Srpx	ENSMUSG00000090084
Srrd	ENSMUSG00000029346
Srrm1	ENSMUSG00000028809
Srrm3	ENSMUSG00000039860
Srrm4	ENSMUSG00000063919
Srsf10	ENSMUSG00000028676
Srsf11	ENSMUSG00000055436
Srsf12	ENSMUSG00000054679
Srsf4	ENSMUSG00000028911
Srsf6	ENSMUSG00000016921
Srsf9	ENSMUSG00000029538
Srxn1	ENSMUSG00000032802
Ss18l1	ENSMUSG00000039086
Ssb	ENSMUSG00000068882
Ssbp3	ENSMUSG00000061887
Ssc4d	ENSMUSG00000029699
Ssh1	ENSMUSG00000042121
Ssna1	ENSMUSG00000026966
Ssr2	ENSMUSG00000041355
Ssr3	ENSMUSG00000027828
Ssr4	ENSMUSG00000002014
Ssrp1	ENSMUSG00000027067
Ssu72	ENSMUSG00000029038
Ssx2ip	ENSMUSG00000036825
St3gal3	ENSMUSG00000028538
St6galnac3	ENSMUSG00000052544
St6galnac4	ENSMUSG00000079442
St6galnac5	ENSMUSG00000039037
St6galnac6	ENSMUSG00000026811
St7l	ENSMUSG00000045576
St8sia4	ENSMUSG00000040710
Stag2	ENSMUSG00000025862
Stam	ENSMUSG00000026718
Stam2	ENSMUSG00000055371
Stard7	ENSMUSG00000027367
Stard8	ENSMUSG00000031216
Stard9	ENSMUSG00000033705
Stat1	ENSMUSG00000026104
Stau1	ENSMUSG00000039536
Stau2	ENSMUSG00000025920
Stbd1	ENSMUSG00000047963
Steap1	ENSMUSG00000015652
Steap2	ENSMUSG00000015653
Steap3	ENSMUSG00000026389
Stim2	ENSMUSG00000039156
Stk11ip	ENSMUSG00000026213
Stk16	ENSMUSG00000026201
Stk17b	ENSMUSG00000026094
Stk25	ENSMUSG00000026277
Stk26	ENSMUSG00000031112
Stk35	ENSMUSG00000037885
Stk39	ENSMUSG00000027030
Stk4	ENSMUSG00000018209
Stk40	ENSMUSG00000042608
Stmn1	ENSMUSG00000028832
Stmn2	ENSMUSG00000027500
Stmn3	ENSMUSG00000027581
Stom	ENSMUSG00000026880
Stoml2	ENSMUSG00000028455
Stpg1	ENSMUSG00000028801
Stradb	ENSMUSG00000026027
Strbp	ENSMUSG00000026915
Strip1	ENSMUSG00000014601
Stum	ENSMUSG00000053963
Stx12	ENSMUSG00000028879
Stx16	ENSMUSG00000027522
Stx17	ENSMUSG00000061455
Stx18	ENSMUSG00000029125
Stx1a	ENSMUSG00000007207
Stx2	ENSMUSG00000029428
Stx6	ENSMUSG00000026470
Stxbp1	ENSMUSG00000026797
Stxbp3	ENSMUSG00000027882
Suco	ENSMUSG00000040297
Suds3	ENSMUSG00000066900
Sulf1	ENSMUSG00000016918
Sulf2	ENSMUSG00000006800
Sumf2	ENSMUSG00000025538
Sumo1	ENSMUSG00000026021
Supt20	ENSMUSG00000027751
Supt7l	ENSMUSG00000053134
Surf1	ENSMUSG00000015790
Surf2	ENSMUSG00000014873
Surf4	ENSMUSG00000014867
Surf6	ENSMUSG00000036160
Susd4	ENSMUSG00000038576
Suv39h1	ENSMUSG00000039231
Suv39h2	ENSMUSG00000026646
Sv2a	ENSMUSG00000038486
Svbp	ENSMUSG00000028643
Svop	ENSMUSG00000042078
Swi5	ENSMUSG00000044627
Swt1	ENSMUSG00000052748
Syap1	ENSMUSG00000031357
Syf2	ENSMUSG00000028821
Syn1	ENSMUSG00000037217
Sync	ENSMUSG00000001333
Syndig1	ENSMUSG00000074736
Synpo2	ENSMUSG00000050315
Syp	ENSMUSG00000031144
Sys1	ENSMUSG00000045503
Syt11	ENSMUSG00000068923
Syt13	ENSMUSG00000027220
Syt14	ENSMUSG00000016200
Syt2	ENSMUSG00000026452
Syt6	ENSMUSG00000027849
Szrd1	ENSMUSG00000040842
Szt2	ENSMUSG00000033253
Tab3	ENSMUSG00000035476
Tacc3	ENSMUSG00000037313
Tada1	ENSMUSG00000026563
Tada2b	ENSMUSG00000029196
Taf1	ENSMUSG00000031314
Taf12	ENSMUSG00000028899
Taf13	ENSMUSG00000048100
Taf1a	ENSMUSG00000072258
Taf3	ENSMUSG00000025782
Taf4	ENSMUSG00000039117
Taf9b	ENSMUSG00000047242
Tagln2	ENSMUSG00000026547
Tanc1	ENSMUSG00000035168
Tank	ENSMUSG00000064289
Taok3	ENSMUSG00000061288
Tapt1	ENSMUSG00000046985
Tardbp	ENSMUSG00000041459
Tars2	ENSMUSG00000028107
Tasp1	ENSMUSG00000039033
Tatdn3	ENSMUSG00000026632
Taz	ENSMUSG00000009995
Tbc1d1	ENSMUSG00000029174
Tbc1d13	ENSMUSG00000039678
Tbc1d14	ENSMUSG00000029192
Tbc1d19	ENSMUSG00000039178
Tbc1d20	ENSMUSG00000027465
Tbc1d25	ENSMUSG00000039201
Tbc1d8	ENSMUSG00000003134
Tbck	ENSMUSG00000028030
Tbl1x	ENSMUSG00000025246
Tbl1xr1	ENSMUSG00000027630
Tbl2	ENSMUSG00000005374
Tbx3	ENSMUSG00000018604
Tbx3os1	ENSMUSG00000087516
Tbx3os2	ENSMUSG00000086847
Tcea1	ENSMUSG00000033813
Tcea2	ENSMUSG00000059540
Tceal1	ENSMUSG00000049536
Tceal3	ENSMUSG00000044550
Tceal5	ENSMUSG00000054034
Tceal6	ENSMUSG00000031409
Tceal8	ENSMUSG00000051579
Tceal9	ENSMUSG00000042712
Tceanc	ENSMUSG00000051224
Tceanc2	ENSMUSG00000028619
Tcfl5	ENSMUSG00000038932
Tchh	ENSMUSG00000052415
Tchp	ENSMUSG00000002486
Tcp11l1	ENSMUSG00000027175
Tctex1d1	ENSMUSG00000028523
Tctn1	ENSMUSG00000038593
Tdrd7	ENSMUSG00000035517
Tdrkh	ENSMUSG00000041912
Tec	ENSMUSG00000029217
Teddm2	ENSMUSG00000045968
Tenm1	ENSMUSG00000016150
Terf1	ENSMUSG00000025925
Tesc	ENSMUSG00000029359
Tesk1	ENSMUSG00000028458
Tesk2	ENSMUSG00000033985
Tet2	ENSMUSG00000040943
Tex10	ENSMUSG00000028345
Tex30	ENSMUSG00000026049
Tfb2m	ENSMUSG00000026492
Tfe3	ENSMUSG00000000134
Tfip11	ENSMUSG00000029345
Tfpi	ENSMUSG00000027082
Tgfb2	ENSMUSG00000039239
Tgfbr1	ENSMUSG00000007613
Tgfbr3	ENSMUSG00000029287
Tgfbrap1	ENSMUSG00000070939
Tgs1	ENSMUSG00000028233
Thap3	ENSMUSG00000039759
Thap4	ENSMUSG00000026279
Thbd	ENSMUSG00000074743
Thbs1	ENSMUSG00000040152
Thbs3	ENSMUSG00000028047
Them4	ENSMUSG00000028145
Them5	ENSMUSG00000028148
Thnsl1	ENSMUSG00000048550
Thoc2	ENSMUSG00000037475
Thrap3	ENSMUSG00000043962
Thsd7b	ENSMUSG00000042581
Tifa	ENSMUSG00000046688
Timm10	ENSMUSG00000027076
Timm17a	ENSMUSG00000062580
Timm17b	ENSMUSG00000031158
Timm8a1	ENSMUSG00000048007
Timp1	ENSMUSG00000001131
Tinagl1	ENSMUSG00000028776
Tiparp	ENSMUSG00000034640
Tiprl	ENSMUSG00000040843
Tle1	ENSMUSG00000008305
Tlk1	ENSMUSG00000041997
Tln1	ENSMUSG00000028465
Tlr4	ENSMUSG00000039005
Tm2d1	ENSMUSG00000028563
Tm4sf1	ENSMUSG00000027800
Tm9sf4	ENSMUSG00000068040
Tmbim1	ENSMUSG00000006301
Tmcc2	ENSMUSG00000042066
Tmco1	ENSMUSG00000052428
Tmed2	ENSMUSG00000029390
Tmed5	ENSMUSG00000063406
Tmeff1	ENSMUSG00000028347
Tmeff2	ENSMUSG00000026109
Tmem120a	ENSMUSG00000039886
Tmem120b	ENSMUSG00000054434
Tmem127	ENSMUSG00000034850
Tmem128	ENSMUSG00000067365
Tmem129	ENSMUSG00000019295
Tmem131	ENSMUSG00000026116
Tmem131l	ENSMUSG00000033767
Tmem132b	ENSMUSG00000070498
Tmem132c	ENSMUSG00000034324
Tmem132d	ENSMUSG00000034310
Tmem141	ENSMUSG00000026939
Tmem144	ENSMUSG00000027956
Tmem14a	ENSMUSG00000025933
Tmem150c	ENSMUSG00000050640
Tmem154	ENSMUSG00000056498
Tmem163	ENSMUSG00000026347
Tmem164	ENSMUSG00000047045
Tmem165	ENSMUSG00000029234
Tmem167b	ENSMUSG00000068732
Tmem169	ENSMUSG00000026188
Tmem175	ENSMUSG00000013495
Tmem177	ENSMUSG00000036975
Tmem183a	ENSMUSG00000042305
Tmem185a	ENSMUSG00000073139
Tmem185b	ENSMUSG00000098923
Tmem189	ENSMUSG00000090213
Tmem198	ENSMUSG00000051703
Tmem201	ENSMUSG00000044700
Tmem203	ENSMUSG00000078201
Tmem214	ENSMUSG00000038828
Tmem222	ENSMUSG00000028857
Tmem230	ENSMUSG00000027341
Tmem233	ENSMUSG00000079278
Tmem234	ENSMUSG00000028797
Tmem237	ENSMUSG00000038079
Tmem240	ENSMUSG00000084845
Tmem243	ENSMUSG00000079659
Tmem245	ENSMUSG00000055296
Tmem246	ENSMUSG00000039611
Tmem248	ENSMUSG00000053094
Tmem250-ps	ENSMUSG00000087679
Tmem255a	ENSMUSG00000036502
Tmem268	ENSMUSG00000045917
Tmem28	ENSMUSG00000071719
Tmem29	ENSMUSG00000041353
Tmem33	ENSMUSG00000037720
Tmem35a	ENSMUSG00000033578
Tmem35b	ENSMUSG00000070737
Tmem38b	ENSMUSG00000028420
Tmem39b	ENSMUSG00000053730
Tmem47	ENSMUSG00000025666
Tmem50a	ENSMUSG00000028822
Tmem51	ENSMUSG00000040616
Tmem51	ENSMUSG00000116465
Tmem51os1	ENSMUSG00000073728
Tmem51os1	ENSMUSG00000115947
Tmem53	ENSMUSG00000048772
Tmem54	ENSMUSG00000028786
Tmem59	ENSMUSG00000028618
Tmem60	ENSMUSG00000045435
Tmem62	ENSMUSG00000054484
Tmem63a	ENSMUSG00000026519
Tmem64	ENSMUSG00000043252
Tmem67	ENSMUSG00000049488
Tmem68	ENSMUSG00000028232
Tmem69	ENSMUSG00000055900
Tmem70	ENSMUSG00000025940
Tmem74b	ENSMUSG00000044364
Tmem79	ENSMUSG00000001420
Tmem81	ENSMUSG00000048174
Tmem87a	ENSMUSG00000033808
Tmem87b	ENSMUSG00000014353
Tmem8b	ENSMUSG00000078716
Tmem9	ENSMUSG00000026411
Tmod1	ENSMUSG00000028328
Tmprss11c	ENSMUSG00000061184
Tmsb15b1	ENSMUSG00000089768
Tmsb15b2	ENSMUSG00000089996
Tmsb15l	ENSMUSG00000072955
Tmsb4x	ENSMUSG00000049775
Tmub1	ENSMUSG00000028958
Tmx2	ENSMUSG00000050043
Tmx4	ENSMUSG00000034723
Tnfaip6	ENSMUSG00000053475
Tnfrsf11a	ENSMUSG00000026321
Tnik	ENSMUSG00000027692
Tnip2	ENSMUSG00000059866
Tnks1bp1	ENSMUSG00000033955
Tnni1	ENSMUSG00000026418
Tnr	ENSMUSG00000015829
Tns1	ENSMUSG00000055322
Toe1	ENSMUSG00000028688
Tomm34	ENSMUSG00000018322
Tomm40l	ENSMUSG00000005674
Tomm5	ENSMUSG00000078713
Tomm7	ENSMUSG00000028998
Top1	ENSMUSG00000070544
Topors	ENSMUSG00000036822
Tor1a	ENSMUSG00000026849
Tor1aip1	ENSMUSG00000026466
Tor1aip2	ENSMUSG00000050565
Tor1b	ENSMUSG00000026848
Tor2a	ENSMUSG00000009563
Tox	ENSMUSG00000041272
Tox2	ENSMUSG00000074607
Tpcn1	ENSMUSG00000032741
Tpd52	ENSMUSG00000027506
Tpd52l2	ENSMUSG00000000827
Tpm2	ENSMUSG00000028464
Tpm3	ENSMUSG00000027940
Tpp2	ENSMUSG00000041763
Tpr	ENSMUSG00000006005
Tprgl	ENSMUSG00000029030
Tprn	ENSMUSG00000048707
Tpst1	ENSMUSG00000034118
Tpst2	ENSMUSG00000029344
Tpx2	ENSMUSG00000027469
Trabd2b	ENSMUSG00000070867
Traf2	ENSMUSG00000026942
Traf3ip1	ENSMUSG00000034292
Traf3ip3	ENSMUSG00000037318
Traf6	ENSMUSG00000027164
Trafd1	ENSMUSG00000042726
Trak2	ENSMUSG00000026028
Tram1	ENSMUSG00000025935
Tram1l1	ENSMUSG00000044528
Trappc2	ENSMUSG00000079317
Trappc3	ENSMUSG00000028847
Trdmt1	ENSMUSG00000026723
Triap1	ENSMUSG00000029535
Trib3	ENSMUSG00000032715
Trim2	ENSMUSG00000027993
Trim32	ENSMUSG00000051675
Trim33	ENSMUSG00000033014
Trim44	ENSMUSG00000027189
Trim45	ENSMUSG00000033233
Trim46	ENSMUSG00000042766
Trim59	ENSMUSG00000034317
Trim62	ENSMUSG00000041000
Trip12	ENSMUSG00000026219
Triqk	ENSMUSG00000055963
Trit1	ENSMUSG00000028653
Trmo	ENSMUSG00000028331
Trmt10a	ENSMUSG00000004127
Trmt10b	ENSMUSG00000035601
Trmt13	ENSMUSG00000033439
Trmt1l	ENSMUSG00000053286
Trmt2b	ENSMUSG00000067369
Trmt44	ENSMUSG00000029097
Trmt6	ENSMUSG00000037376
Trnau1ap	ENSMUSG00000028898
Trnp1	ENSMUSG00000056596
Tro	ENSMUSG00000025272
Trp53bp1	ENSMUSG00000043909
Trp53bp2	ENSMUSG00000026510
Trp53inp1	ENSMUSG00000028211
Trp53inp2	ENSMUSG00000038375
Trp53rka	ENSMUSG00000039725
Trp53rkb	ENSMUSG00000042854
Trpa1	ENSMUSG00000032769
Trpc3	ENSMUSG00000027716
Trpc4	ENSMUSG00000027748
Trpc4ap	ENSMUSG00000038324
Trpc5	ENSMUSG00000041710
Trpm7	ENSMUSG00000027365
Trub2	ENSMUSG00000039826
Tsacc	ENSMUSG00000010538
Tsc1	ENSMUSG00000026812
Tsc22d2	ENSMUSG00000027806
Tsc22d3	ENSMUSG00000031431
Tsen15	ENSMUSG00000014980
Tsga10	ENSMUSG00000060771
Tshz2	ENSMUSG00000047907
Tsix	ENSMUSG00000085715
Tsn	ENSMUSG00000026374
Tspan18	ENSMUSG00000027217
Tspan2	ENSMUSG00000027858
Tspan2os	ENSMUSG00000086745
Tspan5	ENSMUSG00000028152
Tspan6	ENSMUSG00000067377
Tspan7	ENSMUSG00000058254
Tspyl2	ENSMUSG00000041096
Tspyl3	ENSMUSG00000074671
Tsr2	ENSMUSG00000025264
Tstd1	ENSMUSG00000103711
Tstd2	ENSMUSG00000035495
Tstd3	ENSMUSG00000028251
Ttbk2	ENSMUSG00000090100
Ttc14	ENSMUSG00000027677
Ttc17	ENSMUSG00000027194
Ttc21b	ENSMUSG00000034848
Ttc28	ENSMUSG00000033209
Ttc30a1	ENSMUSG00000075271
Ttc30b	ENSMUSG00000075273
Ttc39a	ENSMUSG00000028555
Ttc39b	ENSMUSG00000038172
Ttc4	ENSMUSG00000025413
Ttf1	ENSMUSG00000026803
Ttf2	ENSMUSG00000033222
Tti1	ENSMUSG00000027650
Ttl	ENSMUSG00000027394
Ttll11	ENSMUSG00000026885
Ttll4	ENSMUSG00000033257
Ttll7	ENSMUSG00000036745
Ttll9	ENSMUSG00000074673
Ttpal	ENSMUSG00000017679
Tuba4a	ENSMUSG00000026202
Tubb4b	ENSMUSG00000036752
Tubgcp4	ENSMUSG00000027263
Tuft1	ENSMUSG00000005968
Tusc1	ENSMUSG00000054000
Txlna	ENSMUSG00000053841
Txlng	ENSMUSG00000038344
Txn1	ENSMUSG00000028367
Txndc12	ENSMUSG00000028567
Txndc9	ENSMUSG00000058407
Txnip	ENSMUSG00000038393
Tyms	ENSMUSG00000025747
Tyro3	ENSMUSG00000027298
Tyrp1	ENSMUSG00000005994
Tyw1	ENSMUSG00000056310
Tyw3	ENSMUSG00000047583
Tyw5	ENSMUSG00000048495
Uap1	ENSMUSG00000026670
Uap1l1	ENSMUSG00000026956
Uba1	ENSMUSG00000001924
Uba6	ENSMUSG00000035898
Ubac1	ENSMUSG00000036352
Ubap1	ENSMUSG00000028437
Ubap2	ENSMUSG00000028433
Ubap2l	ENSMUSG00000042520
Ubc	ENSMUSG00000008348
Ube2a	ENSMUSG00000016308
Ube2d3	ENSMUSG00000078578
Ube2e3	ENSMUSG00000027011
Ube2f	ENSMUSG00000034343
Ube2j1	ENSMUSG00000028277
Ube2j2	ENSMUSG00000023286
Ube2k	ENSMUSG00000029203
Ube2l6	ENSMUSG00000027078
Ube2q1	ENSMUSG00000042572
Ube2r2	ENSMUSG00000036241
Ube2t	ENSMUSG00000026429
Ube2v1	ENSMUSG00000078923
Ube2w	ENSMUSG00000025939
Ube3b	ENSMUSG00000029577
Ube3c	ENSMUSG00000039000
Ube4b	ENSMUSG00000028960
Ubl4a	ENSMUSG00000015290
Ubox5	ENSMUSG00000027300
Ubqln2	ENSMUSG00000050148
Ubqln4	ENSMUSG00000008604
Ubr1	ENSMUSG00000027272
Ubr3	ENSMUSG00000044308
Ubr4	ENSMUSG00000066036
Ubxn11	ENSMUSG00000012126
Ubxn2b	ENSMUSG00000028243
Ubxn4	ENSMUSG00000026353
Uchl1	ENSMUSG00000029223
Uchl5	ENSMUSG00000018189
Uck1	ENSMUSG00000002550
Uck2	ENSMUSG00000026558
Uckl1	ENSMUSG00000089917
Ufc1	ENSMUSG00000062963
Ufl1	ENSMUSG00000040359
Ufm1	ENSMUSG00000027746
Ugcg	ENSMUSG00000028381
Ugdh	ENSMUSG00000029201
Uggt1	ENSMUSG00000037470
Ugt8a	ENSMUSG00000032854
Uhmk1	ENSMUSG00000026667
Ulk1	ENSMUSG00000029512
Unc119b	ENSMUSG00000046562
Unc13b	ENSMUSG00000028456
Unc50	ENSMUSG00000026111
Unc5c	ENSMUSG00000059921
Unc80	ENSMUSG00000055567
Upf2	ENSMUSG00000043241
Upf3b	ENSMUSG00000036572
Upp2	ENSMUSG00000026839
Uprt	ENSMUSG00000073016
Uqcc1	ENSMUSG00000005882
Uqcrh	ENSMUSG00000063882
Urm1	ENSMUSG00000069020
Urod	ENSMUSG00000028684
Usf1	ENSMUSG00000026641
Uso1	ENSMUSG00000029407
Usp1	ENSMUSG00000028560
Usp11	ENSMUSG00000031066
Usp13	ENSMUSG00000056900
Usp20	ENSMUSG00000026854
Usp21	ENSMUSG00000053483
Usp24	ENSMUSG00000028514
Usp27x	ENSMUSG00000046269
Usp30	ENSMUSG00000029592
Usp33	ENSMUSG00000025437
Usp37	ENSMUSG00000033364
Usp40	ENSMUSG00000005501
Usp45	ENSMUSG00000040455
Usp46	ENSMUSG00000054814
Usp48	ENSMUSG00000043411
Usp50	ENSMUSG00000027364
Usp53	ENSMUSG00000039701
Usp6nl	ENSMUSG00000039046
Usp8	ENSMUSG00000027363
Usp9x	ENSMUSG00000031010
Utp11	ENSMUSG00000028907
Utp14a	ENSMUSG00000063785
Utp14b	ENSMUSG00000079470
Utp3	ENSMUSG00000070697
Uvssa	ENSMUSG00000037355
Uxs1	ENSMUSG00000057363
Uxt	ENSMUSG00000001134
Vamp3	ENSMUSG00000028955
Vamp4	ENSMUSG00000026696
Vangl1	ENSMUSG00000027860
Vapb	ENSMUSG00000054455
Vash2	ENSMUSG00000037568
Vav2	ENSMUSG00000009621
Vav3	ENSMUSG00000033721
Vbp1	ENSMUSG00000031197
Vcp	ENSMUSG00000028452
Vcpip1	ENSMUSG00000045210
Vegfd	ENSMUSG00000031380
Vim	ENSMUSG00000026728
Virma	ENSMUSG00000040720
Vkorc1l1	ENSMUSG00000066735
Vma21	ENSMUSG00000073131
Vps13d	ENSMUSG00000020220
Vps16	ENSMUSG00000027411
Vps18	ENSMUSG00000034216
Vps29	ENSMUSG00000029462
Vps33a	ENSMUSG00000029434
Vps37b	ENSMUSG00000066278
Vps37d	ENSMUSG00000043614
Vps39	ENSMUSG00000027291
Vps45	ENSMUSG00000015747
Vps4b	ENSMUSG00000009907
Vps72	ENSMUSG00000008958
Vsig10	ENSMUSG00000066894
Vstm2l	ENSMUSG00000037843
Vwa1	ENSMUSG00000042116
Vwc2l	ENSMUSG00000045648
Wars2	ENSMUSG00000004233
Wasf2	ENSMUSG00000028868
Wdfy1	ENSMUSG00000073643
Wdfy3	ENSMUSG00000043940
Wdr1	ENSMUSG00000005103
Wdr12	ENSMUSG00000026019
Wdr13	ENSMUSG00000031166
Wdr19	ENSMUSG00000037890
Wdr26	ENSMUSG00000038733
Wdr3	ENSMUSG00000033285
Wdr31	ENSMUSG00000028391
Wdr34	ENSMUSG00000039715
Wdr44	ENSMUSG00000036769
Wdr45	ENSMUSG00000039382
Wdr47	ENSMUSG00000040389
Wdr5	ENSMUSG00000026917
Wdr66	ENSMUSG00000029442
Wdr75	ENSMUSG00000025995
Wdr76	ENSMUSG00000027242
Wdr77	ENSMUSG00000000561
Wdr78	ENSMUSG00000035126
Wdsub1	ENSMUSG00000026988
Wdtc1	ENSMUSG00000037622
Wfdc2	ENSMUSG00000017723
Wfdc5	ENSMUSG00000040154
Wfs1	ENSMUSG00000039474
Whrn	ENSMUSG00000039137
Wipf1	ENSMUSG00000075284
Wls	ENSMUSG00000028173
Wnk3	ENSMUSG00000041245
Wnt10a	ENSMUSG00000026167
Wnt4	ENSMUSG00000036856
Wnt6	ENSMUSG00000033227
Wrap73	ENSMUSG00000029029
Wsb2	ENSMUSG00000029364
Wscd2	ENSMUSG00000063430
Wwp1	ENSMUSG00000041058
Wwtr1	ENSMUSG00000027803
Xiap	ENSMUSG00000025860
Xist	ENSMUSG00000086503
Xk	ENSMUSG00000015342
Xkr4	ENSMUSG00000051951
Xlr3b	ENSMUSG00000073125
Xpa	ENSMUSG00000028329
Xpr1	ENSMUSG00000026469
Xrcc2	ENSMUSG00000028933
Xrcc5	ENSMUSG00000026187
Xrn2	ENSMUSG00000027433
Yars	ENSMUSG00000028811
Ybx1	ENSMUSG00000028639
Yes1	ENSMUSG00000014932
Yipf1	ENSMUSG00000057375
Yipf6	ENSMUSG00000047694
Yme1l1	ENSMUSG00000026775
Yod1	ENSMUSG00000046404
Ypel4	ENSMUSG00000034059
Yrdc	ENSMUSG00000028889
Ythdc1	ENSMUSG00000035851
Ythdf1	ENSMUSG00000038848
Ythdf2	ENSMUSG00000040025
Ythdf3	ENSMUSG00000047213
Ywhab	ENSMUSG00000018326
Ywhag	ENSMUSG00000051391
Ywhah	ENSMUSG00000018965
Zbed5	ENSMUSG00000034173
Zbtb10	ENSMUSG00000069114
Zbtb17	ENSMUSG00000006215
Zbtb18	ENSMUSG00000063659
Zbtb26	ENSMUSG00000050714
Zbtb33	ENSMUSG00000048047
Zbtb34	ENSMUSG00000068966
Zbtb37	ENSMUSG00000043467
Zbtb40	ENSMUSG00000060862
Zbtb41	ENSMUSG00000033964
Zbtb43	ENSMUSG00000026788
Zbtb46	ENSMUSG00000027583
Zbtb48	ENSMUSG00000028952
Zbtb5	ENSMUSG00000049657
Zbtb6	ENSMUSG00000066798
